trip_id,user_id,user_type,bike_id,bike_type,start_station_id,end_station_id,start_time,end_time,duration_minutes,distance_km,status,distance,is_outlier,fare
TR10881,USR1080,member,BK283,electric,ST109,ST107,2024-08-04 20:58:00,2024-08-04 21:05:11,7.2,9.78,cancelled,0.14050924284544408,False,0.5830254621422722
TR10882,USR1007,member,BK329,electric,ST109,ST102,2024-03-12 11:11:00,2024-03-12 11:46:34,35.6,7.92,completed,0.09810746335014421,False,2.8529053731675074
TR10883,USR1189,casual,BK329,classic,ST102,ST101,2024-02-21 07:31:00,2024-02-21 07:39:06,8.1,13.0,completed,0.026625732703536912,False,3.3264938599055305
TR10884,USR1190,member,BK212,classic,ST100,ST105,2024-05-07 18:45:00,2024-05-07 19:26:31,41.5,8.56,,0.13177245457606127,False,10.857265868186408
TR10885,USR1174,member,BK241,electric,ST112,ST104,2024-05-11 18:08:00,2024-05-11 18:27:12,19.2,7.01,completed,0.12121108156022692,False,5.838181662234034
TR10886,USR1036,member,BK312,classic,ST110,ST111,2024-07-04 17:43:00,2024-07-04 18:04:55,21.9,5.89,completed,0.10779380600479702,False,6.44366907090072
TR10887,USR1133,casual,BK262,classic,ST112,ST101,2024-02-04 11:18:00,2024-02-04 11:20:00,2.0,7.72,completed,0.07757382750644354,False,1.3077573827506443
TR10888,USR1089,member,BK320,classic,ST106,ST101,2024-02-15 15:46:00,2024-02-15 16:03:12,17.2,3.61,completed,0.033907111009347915,False,1.3776953555504672
TR10889,USR1162,casual,BK328,electric,ST111,ST102,2024-03-27 18:12:00,2024-03-27 20:00:59,109.0,13.28,completed,0.04808390271182274,True,26.03221258540677
TR10890,USR1110,member,BK235,electric,ST106,ST104,2024-02-08 07:32:00,2024-02-08 07:45:57,14.0,10.05,completed,0.08759403843869881,False,4.663139105765805
TR10891,USR1071,casual,BK202,classic,ST106,ST111,2024-07-18 17:34:00,2024-07-18 17:49:22,15.4,5.57,completed,0.04178677691567008,False,4.97126801653735
TR10892,USR1135,casual,BK201,classic,ST110,ST114,2024-03-26 16:39:00,2024-03-26 17:04:22,25.4,7.84,completed,0.09376096896363766,False,4.819376096896363
TR10893,USR1153,member,BK211,electric,ST106,ST100,2024-02-13 10:47:00,2024-02-13 11:04:06,17.1,5.04,completed,0.10210958549519314,False,1.3731054792747597
TR10894,USR1130,member,BK235,electric,ST111,ST102,2024-04-30 22:51:00,2024-04-30 22:57:00,6.0,10.03,completed,0.04808390271182274,False,0.48240419513559113
TR10895,USR1156,casual,BK283,classic,ST107,ST108,2024-03-11 19:27:00,2024-03-11 19:41:51,14.9,2.25,completed,0.06161524750416907,False,4.861742287125625
TR10896,USR1135,casual,BK250,classic,ST112,ST102,2024-11-15 09:02:00,2024-11-15 09:18:22,16.4,14.01,completed,0.10411353120512228,False,5.205617029680768
TR10897,USR1135,casual,BK317,electric,ST111,ST110,2024-02-23 15:02:00,2024-02-23 15:08:33,6.6,5.25,completed,0.10779380600479702,False,2.0007793806004797
TR10898,USR1161,casual,BK329,electric,ST111,ST114,2024-08-22 06:36:00,2024-08-22 06:39:24,3.4,6.28,completed,0.016389647952289345,False,1.5116389647952289
TR10899,USR1122,casual,BK312,classic,ST105,ST104,2024-05-23 10:08:00,2024-05-23 10:16:09,8.2,11.69,completed,0.1220758999352473,False,2.2422075899935243
TR10900,USR1145,casual,BK261,electric,ST102,ST114,2024-10-05 15:34:00,2024-10-05 15:39:06,5.1,2.15,completed,0.03187891146196827,False,1.7681878911461968
TR10901,USR1135,member,BK295,electric,ST103,ST103,2024-04-21 07:19:00,2024-04-21 07:19:00,17.7,2.33,completed,0.0,False,5.4825
TR10902,USR1174,casual,BK244,classic,ST105,ST113,2024-03-28 19:04:00,2024-03-28 19:22:27,18.5,2.75,completed,0.027420019328947238,False,5.666613002899342
TR10903,USR1103,casual,BK317,classic,ST111,ST100,2024-02-02 17:19:00,2024-02-02 17:41:03,22.1,5.68,completed,0.1313490826195598,False,6.492202362392934
TR10904,USR1004,casual,BK280,electric,ST107,ST107,2024-08-02 11:09:00,2024-08-02 11:22:28,13.5,6.09,completed,0.0,False,3.025
TR10905,USR1008,member,BK312,electric,ST113,ST101,2024-12-30 12:54:00,2024-12-30 13:02:38,8.6,12.07,completed,0.09290662931136935,False,0.6926453314655684
TR10906,USR1187,casual,BK307,classic,ST112,ST108,2024-07-12 09:17:00,2024-07-12 09:22:07,5.1,7.92,,0.10427614483187862,False,2.6631414217247817
TR10907,USR1189,casual,BK328,classic,ST112,ST106,2024-05-24 14:23:00,2024-05-24 14:39:26,16.4,2.3,completed,0.11147429562459679,False,3.471147429562459
TR10908,USR1061,casual,BK342,classic,ST110,ST109,2024-10-08 13:45:00,2024-10-08 14:08:54,23.9,0.68,completed,0.07560371293792417,False,4.592560371293792
TR10909,USR1141,member,BK325,electric,ST106,ST101,2024-11-28 17:46:00,2024-11-28 17:48:35,2.6,13.79,completed,0.033907111009347915,False,2.0900860666514025
TR10910,USR1145,member,BK211,electric,ST114,ST112,2024-11-29 22:44:00,2024-11-29 22:58:37,14.6,1.0,completed,0.1296627695215529,False,1.1744831384760777
TR10911,USR1001,member,BK312,electric,ST111,ST108,2024-09-16 09:29:00,2024-09-16 10:13:33,44.6,14.72,completed,0.06760847610322246,False,11.545141271415485
TR10912,USR1135,casual,BK325,electric,ST104,ST106,2024-03-16 07:12:00,2024-03-16 07:22:19,10.3,0.8,completed,0.08759403843869881,False,3.8306391057658047
TR10913,USR1047,member,BK315,electric,ST111,ST108,2024-10-08 07:54:00,2024-10-08 08:31:30,37.5,13.15,completed,0.06760847610322246,False,9.947641271415483
TR10914,USR1053,member,BK295,electric,ST111,ST108,2024-04-04 10:24:00,2024-04-04 11:08:00,44.0,2.78,completed,0.06760847610322246,False,3.523380423805161
TR10915,USR1122,member,BK295,classic,ST110,ST111,2024-05-20 09:38:00,2024-05-20 09:42:41,4.7,10.18,completed,0.10779380600479702,False,2.5736690709007197
TR10916,USR1070,casual,BK238,electric,ST100,ST101,2024-08-23 20:35:00,2024-08-23 20:47:21,12.4,13.02,cancelled,0.06826309410654922,False,2.866826309410655
TR10917,USR1064,member,BK250,electric,ST114,ST112,2024-01-28 06:15:00,2024-01-28 06:27:42,12.7,7.605,completed,0.1296627695215529,False,1.0224831384760777
TR10918,USR1004,member,BK274,classic,ST105,ST104,2024-06-26 15:22:00,2024-06-26 16:00:25,38.4,3.28,completed,0.1220758999352473,False,3.0781037949967622
TR10919,USR1023,member,BK320,electric,ST108,ST106,2024-06-14 16:22:00,2024-06-14 16:25:05,3.1,9.15,completed,0.0266113006070721,False,0.24933056503035364
TR10920,USR1089,member,BK235,classic,ST103,ST111,2024-03-17 12:07:00,2024-03-17 12:17:07,10.1,11.45,completed,0.15732029489229982,False,0.815866014744615
TR10921,USR1032,member,BK295,classic,ST111,ST114,2024-03-18 17:31:00,2024-03-18 18:13:35,42.6,9.02,completed,0.016389647952289345,False,11.087458447192844
TR10922,USR1014,member,BK270,classic,ST111,ST104,2024-12-06 18:16:00,2024-12-06 18:27:42,11.7,8.66,completed,0.07323195609158718,False,4.143484793413737
TR10923,USR1123,member,BK258,classic,ST101,ST105,2024-01-17 21:48:00,2024-01-17 22:00:52,12.9,2.84,completed,0.0655530579759673,False,1.0352776528987984
TR10924,USR1014,member,BK235,classic,ST102,ST100,2024-09-25 19:26:00,2024-09-25 20:02:47,36.8,9.44,completed,0.09488869505373196,False,9.794233304258059
TR10925,USR1103,casual,BK312,electric,ST106,ST103,2024-03-24 15:26:00,2024-03-24 15:38:01,12.0,8.68,completed,0.11904213884167268,False,2.811904213884167
TR10926,USR1047,member,BK285,classic,ST109,ST109,2024-09-02 14:19:00,2024-09-02 14:37:22,18.4,6.18,completed,0.0,False,1.472
TR10927,USR1039,member,BK302,electric,ST113,ST107,2024-05-28 07:47:00,2024-05-28 08:02:13,15.2,0.94,completed,0.06387139431701704,False,4.929580709147553
TR10928,USR1014,member,BK329,classic,ST110,ST101,2024-02-23 19:39:00,2024-02-23 20:00:25,21.4,14.28,cancelled,0.08604972776830942,False,6.327907459165244
TR10929,USR1080,casual,BK325,electric,ST104,ST107,2024-07-10 21:15:00,2024-07-10 21:19:54,4.9,12.46,completed,0.08109662203199397,False,1.7431096622031992
TR10930,USR1105,casual,BK283,electric,ST110,ST112,2024-06-13 16:21:00,2024-06-13 16:47:58,27.0,12.62,completed,0.141130306855044,False,5.064113030685504
TR10931,USR1026,casual,BK329,electric,ST112,ST106,2024-12-23 18:49:00,2024-12-23 19:23:25,34.4,6.9,completed,0.11147429562459679,False,9.256721144343688
TR10932,USR1071,member,BK325,classic,ST104,ST107,2024-05-07 15:23:00,2024-05-07 16:14:45,51.8,2.24,completed,0.08109662203199397,False,4.1480548311016
TR10933,USR1043,member,BK238,classic,ST101,ST107,2024-03-10 08:38:00,2024-03-10 09:09:29,31.5,2.46,completed,0.06676944680016574,False,8.597515417020023
TR10934,USR1150,member,BK211,classic,ST112,ST111,2024-09-03 17:38:00,2024-09-03 17:44:49,6.8,1.11,completed,0.1421125814275423,False,3.0513168872141314
TR10935,USR1133,member,BK312,electric,ST111,ST114,2024-09-14 22:38:00,2024-09-14 23:34:21,56.4,6.2,,0.016389647952289345,False,4.512819482397614
TR10936,USR1110,member,BK202,electric,ST103,ST100,2024-01-17 09:04:00,2024-01-17 09:33:14,29.2,10.35,completed,0.14401080976787842,False,8.091601621465182
TR10937,USR1034,member,BK295,classic,ST112,ST110,2024-12-25 15:57:00,2024-12-25 16:19:39,22.7,0.95,completed,0.141130306855044,False,1.8230565153427523
TR10938,USR1034,member,BK238,classic,ST112,ST101,2024-11-17 12:48:00,2024-11-17 12:53:07,5.1,9.7,completed,0.07757382750644354,False,0.4118786913753221
TR10939,USR1189,casual,BK227,electric,ST114,ST104,2024-08-04 22:59:00,2024-08-04 23:11:50,12.8,13.68,completed,0.07694086899041135,False,2.927694086899041
TR10940,USR1199,member,BK328,electric,ST112,ST109,2024-04-16 13:00:00,2024-04-16 13:03:32,3.5,4.36,completed,0.09132251201647473,False,0.2845661256008238
TR10941,USR1000,member,BK320,electric,ST103,ST102,2024-08-05 20:50:00,2024-08-05 21:58:12,68.2,0.62,completed,0.11591545755851485,False,5.4617957728779265
TR10942,USR1080,casual,BK261,classic,ST107,ST101,2024-05-16 18:04:00,2024-05-16 18:13:18,9.3,14.77,cancelled,0.06676944680016574,False,3.602515417020025
TR10943,USR1190,member,BK331,electric,ST108,ST113,2024-05-13 17:51:00,2024-05-13 17:55:09,4.2,7.83,completed,0.06247612869728891,False,2.454371419304593
TR10944,USR1123,casual,BK285,electric,ST113,ST102,2024-04-19 08:21:00,2024-04-19 09:00:14,39.2,8.95,cancelled,0.06825704467671839,False,10.330238556701508
TR10945,USR1034,casual,BK202,electric,ST110,ST105,2024-01-24 08:18:00,2024-01-24 08:25:05,7.1,11.95,completed,0.04991894294754098,False,3.1049878414421315
TR10946,USR1034,casual,BK262,electric,ST110,ST102,2024-09-24 16:05:00,2024-09-24 16:19:52,14.9,4.21,completed,0.07430478004139128,False,3.242430478004139
TR10947,USR1003,member,BK243,classic,ST102,ST109,2024-04-16 13:05:00,2024-04-16 13:29:31,24.5,5.41,completed,0.09810746335014421,False,1.9649053731675072
TR10948,USR1014,member,BK320,electric,ST104,ST113,2024-05-25 19:36:00,2024-05-25 19:41:33,5.6,4.96,completed,0.14262770359575944,False,2.7813941555393638
TR10949,USR1190,member,BK325,classic,ST113,ST102,2024-03-30 11:18:00,2024-03-30 13:11:57,114.0,4.31,completed,0.06825704467671839,True,9.123412852233837
TR10950,USR1130,member,BK251,electric,ST100,ST102,2024-01-11 21:04:00,2024-01-11 22:22:50,78.8,5.11,completed,0.09488869505373196,False,6.308744434752687
TR10951,USR1100,member,BK244,classic,ST113,ST104,2024-02-25 14:03:00,2024-02-25 14:11:34,8.6,8.35,completed,0.14262770359575944,False,0.6951313851797879
TR10952,USR1087,member,BK261,electric,ST113,ST108,2024-02-17 15:40:00,2024-02-17 16:12:56,32.9,9.36,cancelled,0.06247612869728891,False,2.6351238064348648
TR10953,USR1103,member,BK312,electric,ST114,ST101,2024-10-03 21:14:00,2024-10-03 21:41:36,27.6,9.63,completed,0.05395769440960257,False,2.21069788472048
TR10954,USR1105,casual,BK243,classic,ST100,ST114,2024-05-28 13:55:00,2024-05-28 14:29:27,34.5,2.51,completed,0.11931503721241296,False,6.186931503721241
TR10955,USR1134,casual,BK261,classic,ST104,ST105,2024-04-05 16:00:00,2024-04-05 16:11:27,11.5,8.55,completed,0.1220758999352473,False,2.7372075899935244
TR10956,USR1089,member,BK295,classic,ST103,ST101,2024-03-31 21:01:00,2024-03-31 22:54:10,113.2,7.2,completed,0.11683990294843889,True,9.061841995147423
TR10957,USR1071,member,BK250,classic,ST105,ST107,2024-07-25 20:46:00,2024-07-25 21:22:17,36.3,6.9,completed,0.050466934917826375,False,2.906523346745891
TR10958,USR1034,casual,BK327,electric,ST104,ST105,2024-03-10 19:42:00,2024-03-10 20:10:01,28.0,8.35,cancelled,0.1220758999352473,False,7.818311384990286
TR10959,USR1007,casual,BK327,electric,ST100,ST108,2024-06-29 21:50:00,2024-06-29 21:52:58,3.0,5.54,cancelled,0.0969334706383672,False,1.4596933470638367
TR10960,USR1064,casual,BK307,electric,ST111,ST110,2024-12-29 13:57:00,2024-12-29 14:26:01,29.0,8.04,cancelled,0.10779380600479702,False,5.360779380600479
TR10961,USR1070,casual,BK261,classic,ST102,ST101,2024-03-06 19:52:00,2024-03-06 20:31:10,39.2,8.93,completed,0.026625732703536912,False,10.323993859905531
TR10962,USR1061,casual,BK300,electric,ST107,ST114,2024-10-08 17:42:00,2024-10-08 18:08:31,26.5,13.88,completed,0.012820123712352386,False,7.464423018556852
TR10963,USR1174,casual,BK307,electric,ST106,ST100,2024-07-17 12:51:00,2024-07-17 13:43:49,52.8,12.28,completed,0.10210958549519314,False,8.930210958549518
TR10964,USR1014,member,BK312,electric,ST106,ST108,2024-03-31 12:56:00,2024-03-31 13:32:07,36.1,8.32,completed,0.0266113006070721,False,2.889330565030354
TR10965,USR1094,member,BK261,classic,ST102,ST111,2024-07-09 22:30:00,2024-07-09 22:34:34,4.6,6.4,completed,0.04808390271182274,False,0.37040419513559114
TR10966,USR1034,casual,BK323,classic,ST108,ST105,2024-01-20 22:48:00,2024-01-20 22:50:55,2.9,7.28,completed,0.03566193103296973,False,1.438566193103297
TR10967,USR1032,casual,BK325,classic,ST112,ST106,2024-05-12 12:33:00,2024-05-12 12:54:51,21.9,6.32,,0.11147429562459679,False,4.29614742956246
TR10968,USR1062,member,BK243,classic,ST103,ST101,2024-07-28 12:42:00,2024-07-28 13:12:11,30.2,4.71,completed,0.11683990294843889,False,2.421841995147422
TR10969,USR1003,member,BK330,classic,ST105,ST105,2024-10-30 21:45:00,2024-10-30 21:57:11,12.2,10.86,completed,0.0,False,0.976
TR10970,USR1032,member,BK329,classic,ST101,ST104,2024-01-14 09:07:00,2024-01-14 09:31:36,24.6,2.62,completed,0.08416475265216294,False,7.047624712897823
TR10971,USR1080,member,BK300,electric,ST110,ST100,2024-10-15 15:25:00,2024-10-15 15:27:00,2.0,11.17,completed,0.13691747591158446,False,0.16684587379557922
TR10972,USR1032,member,BK258,electric,ST103,ST104,2024-08-24 21:21:00,2024-08-24 21:53:16,32.3,2.25,completed,0.20023001569694882,False,2.594011500784847
TR10973,USR1133,member,BK228,electric,ST106,ST102,2024-03-05 14:17:00,2024-03-05 14:19:48,2.8,2.13,completed,0.00757439165874099,False,0.22437871958293704
TR10974,USR1192,member,BK238,electric,ST106,ST114,2024-08-25 12:51:00,2024-08-25 12:53:37,2.6,5.77,completed,0.02540783825908858,False,0.20927039191295443
TR10975,USR1040,casual,BK312,electric,ST104,ST100,2024-10-21 11:01:00,2024-10-21 11:03:00,2.0,7.24,completed,0.10969716541460797,False,1.3109697165414609
TR10976,USR1128,member,BK285,classic,ST113,ST105,2024-01-07 19:49:00,2024-01-07 19:51:00,2.0,9.02,completed,0.027420019328947238,False,1.954113002899342
TR10977,USR1003,casual,BK211,classic,ST100,ST100,2024-03-24 15:28:00,2024-03-24 15:59:51,31.9,8.18,completed,0.0,False,5.784999999999999
TR10978,USR1040,member,BK283,electric,ST105,ST104,2024-08-05 18:11:00,2024-08-05 19:47:29,96.5,3.0,completed,0.1220758999352473,True,23.230811384990286
TR10979,USR1135,member,BK262,classic,ST112,ST102,2024-03-15 21:32:00,2024-03-15 21:46:32,14.5,9.7,completed,0.10411353120512228,False,1.165205676560256
TR10980,USR1102,casual,BK295,classic,ST106,ST106,2024-08-07 17:17:00,2024-08-07 17:19:00,2.0,6.21,completed,0.0,False,1.9500000000000002
TR10981,USR1163,casual,BK312,electric,ST110,ST101,2024-10-12 07:04:00,2024-10-12 07:47:49,43.8,2.05,completed,0.08604972776830942,False,11.367907459165245
TR10982,USR1039,member,BK327,electric,ST107,ST100,2024-06-07 17:20:00,2024-06-07 17:47:03,27.1,10.79,completed,0.1318901845665544,False,7.617283527684984
TR10983,USR1161,member,BK330,classic,ST114,ST101,2024-01-11 07:00:00,2024-01-11 07:02:00,2.0,6.01,completed,0.05395769440960257,False,1.9580936541614404
TR10984,USR1011,member,BK329,classic,ST109,ST113,2024-03-25 21:05:00,2024-03-25 21:15:16,10.3,0.71,completed,0.12552883683441013,False,0.8302764418417206
TR10985,USR1023,casual,BK346,classic,ST103,ST105,2024-02-09 18:09:00,2024-02-09 18:23:45,14.8,3.76,completed,0.10279350869096714,False,4.845419026303645
TR10986,USR1047,casual,BK312,classic,ST110,ST112,2024-03-16 14:03:00,2024-03-16 14:40:00,37.0,2.98,completed,0.141130306855044,False,6.564113030685504
TR10987,USR1081,member,BK241,electric,ST102,ST103,2024-05-01 12:57:00,2024-05-01 13:46:00,49.0,7.28,completed,0.11591545755851485,False,3.9257957728779256
TR10988,USR1003,member,BK250,electric,ST113,ST105,2024-10-08 12:59:00,2024-10-08 13:13:35,14.6,1.54,completed,0.027420019328947238,False,1.1693710009664473
TR10989,USR1171,member,BK212,classic,ST113,ST105,2024-12-02 09:44:00,2024-12-02 11:02:24,78.4,12.73,completed,0.027420019328947238,False,19.144113002899342
TR10990,USR1070,member,BK235,classic,ST104,ST102,2024-07-23 15:18:00,2024-07-23 15:58:37,40.6,11.98,completed,0.08753821186773444,False,3.252376910593387
TR10991,USR1131,casual,BK270,classic,ST101,ST104,2024-02-04 22:28:00,2024-02-04 22:50:16,22.3,3.41,completed,0.08416475265216294,False,4.353416475265217
TR10992,USR1049,casual,BK307,classic,ST104,ST107,2024-08-05 20:41:00,2024-08-05 21:39:06,58.1,13.8,cancelled,0.08109662203199397,False,9.7231096622032
TR10993,USR1100,member,BK238,electric,ST102,ST108,2024-08-03 22:13:00,2024-08-03 22:15:00,2.0,6.47,completed,0.023043389616110303,False,0.16115216948080552
TR10994,USR1014,member,BK285,electric,ST105,ST104,2024-08-15 07:46:00,2024-08-15 08:03:59,18.0,9.01,completed,0.1220758999352473,False,5.568311384990286
TR10995,USR1007,casual,BK327,classic,ST103,ST111,2024-01-13 08:25:00,2024-01-13 08:40:30,15.5,6.48,completed,0.15732029489229982,False,5.011098044233845
TR10996,USR1032,casual,BK251,classic,ST102,ST112,2024-11-01 19:20:00,2024-11-01 19:25:47,5.8,13.55,completed,0.10411353120512228,False,2.8206170296807684
TR10997,USR1133,member,BK229,classic,ST106,ST104,2024-04-25 16:26:00,2024-04-25 16:36:37,10.6,3.0,completed,0.08759403843869881,False,0.8523797019219349
TR10998,USR1014,member,BK331,classic,ST108,ST100,2024-08-17 13:57:00,2024-08-17 14:13:22,16.4,7.73,completed,0.0969334706383672,False,1.3168466735319182
TR10999,USR1071,casual,BK327,electric,ST113,ST112,2024-10-11 15:49:00,2024-10-11 16:26:44,37.7,4.28,completed,0.1667215234335353,False,6.671672152343354
TR11000,USR1000,casual,BK262,classic,ST111,ST110,2024-01-03 17:36:00,2024-01-03 18:10:17,34.3,9.27,completed,0.10779380600479702,False,9.233669070900719
TR11001,USR1174,member,BK270,classic,ST103,ST111,2024-06-20 21:41:00,2024-06-20 21:51:44,10.7,10.22,completed,0.15732029489229982,False,0.863866014744615
TR11002,USR1043,casual,BK244,classic,ST102,ST109,2024-02-13 08:03:00,2024-02-13 09:48:26,105.4,4.09,completed,0.09810746335014421,True,25.229716119502523
TR11003,USR1049,member,BK201,electric,ST110,ST106,2024-05-19 14:14:00,2024-05-19 15:07:58,54.0,3.61,completed,0.07479924919409085,False,4.323739962459705
TR11004,USR1070,member,BK227,classic,ST101,ST100,2024-04-16 07:56:00,2024-04-16 08:01:07,5.1,10.38,completed,0.06826309410654922,False,2.6577394641159824
TR11005,USR1162,member,BK227,classic,ST110,ST103,2024-07-27 10:43:00,2024-07-27 10:45:00,2.0,6.76,completed,0.054492308778395684,False,0.16272461543891978
TR11006,USR1023,member,BK227,electric,ST107,ST100,2024-09-29 14:19:00,2024-09-29 14:37:12,18.2,0.72,completed,0.1318901845665544,False,1.4625945092283277
TR11007,USR1136,member,BK274,electric,ST108,ST104,2024-03-03 08:35:00,2024-03-03 08:41:45,6.8,11.75,,0.10968386886866972,False,3.0464525803303006
TR11008,USR1130,member,BK315,electric,ST106,ST106,2024-08-21 18:03:00,2024-08-21 18:05:00,2.0,4.26,completed,0.0,False,1.9500000000000002
TR11009,USR1004,member,BK307,electric,ST106,ST106,2024-07-22 08:25:00,2024-07-22 08:36:19,11.3,5.62,completed,0.0,False,4.0425
TR11010,USR1110,member,BK241,classic,ST102,ST112,2024-04-25 17:56:00,2024-04-25 18:32:51,36.9,10.09,completed,0.10411353120512228,False,9.818117029680767
